+----------------+-------+---------------------+---------------------+----------+----------+
| userid         | shift | shiftdate           | received            | event_id | position |
| dennisb01      | 1     | 2011-02-27 00:00:00 | 2011-02-26 00:00:00 |     1711 | E1       |
| dennisb01      | 1     | 2011-02-28 00:00:00 | 2011-02-28 00:00:00 |     1712 | E1       |
| dave11         | 1     | 2011-02-28 00:00:00 | 2011-02-28 00:00:00 |     1713 | D        |
| dave11         | 1     | 2011-02-15 00:00:00 | 2011-02-28 00:00:00 |     1714 | D        |
| dennisb01      | 3     | 2011-03-06 00:00:00 | 2011-03-01 00:00:00 |     1715 | E1       |
| dennisb01      | 3     | 2011-03-13 00:00:00 | 2011-03-01 00:00:00 |     1716 | E1       |
| dennisb01      | 3     | 2011-03-20 00:00:00 | 2011-03-01 00:00:00 |     1717 | E1       |
| joant14        | 4     | 2011-03-08 00:00:00 | 2011-03-04 00:00:00 |     1720 | E2       |
| joant14        | 1     | 2011-03-09 00:00:00 | 2011-03-04 00:00:00 |     1721 | E2       |
| joant14        | 2     | 2011-03-09 00:00:00 | 2011-03-04 00:00:00 |     1722 | E2       |
| joant14        | 3     | 2011-03-09 00:00:00 | 2011-03-04 00:00:00 |     1723 | E2       |
| patrickc26     | 4     | 2011-03-11 00:00:00 | 2011-03-06 00:00:00 |     1744 | E2       |
| patrickc26     | 2     | 2011-03-12 00:00:00 | 2011-03-06 00:00:00 |     1746 | E2       |
| patrickc26     | 1     | 2011-03-12 00:00:00 | 2011-03-06 00:00:00 |     1745 | E2       |
| patrickc26     | 1     | 2011-03-13 00:00:00 | 2011-03-12 00:00:00 |     1794 | D        |
| dave11         | 3     | 2011-03-13 00:00:00 | 2011-03-11 00:00:00 |     1787 | D        |
| erint30        | 4     | 2011-03-11 00:00:00 | 2011-03-05 00:00:00 |     1731 | E1       |
| erint30        | 1     | 2011-03-12 00:00:00 | 2011-03-05 00:00:00 |     1732 | E1       |
| erint30        | 2     | 2011-03-12 00:00:00 | 2011-03-05 00:00:00 |     1733 | E1       |
| erint30        | 3     | 2011-03-12 00:00:00 | 2011-03-05 00:00:00 |     1734 | E1       |
| erint30        | 4     | 2011-03-12 00:00:00 | 2011-03-05 00:00:00 |     1735 | E1       |
| erint30        | 1     | 2011-03-13 00:00:00 | 2011-03-05 00:00:00 |     1736 | E1       |
| erint30        | 2     | 2011-03-13 00:00:00 | 2011-03-05 00:00:00 |     1737 | E1       |
