+------------+-------+---------------------+---------------------+----------+----------+
| userid     | shift | shiftdate           | received            | event_id | position |
| drew44     | 4     | 2009-10-12 00:00:00 | 2009-10-12 00:00:00 |      304 | D        |
| drew44     | 1     | 2009-10-13 00:00:00 | 2009-10-12 00:00:00 |      305 | E2       |
| drew44     | 1     | 2009-10-17 00:00:00 | 2009-10-13 00:00:00 |      306 | E2       |
| drew44     | 2     | 2009-10-17 00:00:00 | 2009-10-13 00:00:00 |      307 | E2       |
| drew44     | 3     | 2009-10-17 00:00:00 | 2009-10-13 00:00:00 |      308 | E2       |
| dave11     | 1     | 2009-10-13 00:00:00 | 2009-10-13 00:00:00 |      309 | D        |
| diane13    | 1     | 2009-10-13 00:00:00 | 2009-10-14 00:00:00 |      310 | E1       |
| drew44     | 4     | 2009-10-16 00:00:00 | 2009-10-16 00:00:00 |      311 | E2       |
| dave11     | 4     | 2009-10-16 00:00:00 | 2009-10-16 00:00:00 |      312 | D        |
| dave11     | 1     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      313 | D        |
| kristinh40 | 4     | 2009-10-16 00:00:00 | 2009-10-16 00:00:00 |      314 | E1       |
| kristinh40 | 1     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      315 | E1       |
| kristinh40 | 2     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      316 | E1       |
| kristinh40 | 3     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      317 | E1       |
| kristinh40 | 4     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      318 | E1       |
| kristinh40 | 1     | 2009-10-18 00:00:00 | 2009-10-16 00:00:00 |      319 | E1       |
| kristinh40 | 2     | 2009-10-18 00:00:00 | 2009-10-16 00:00:00 |      320 | E1       |
| drew44     | 4     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      321 | E2       |
| dave11     | 2     | 2009-10-17 00:00:00 | 2009-10-16 00:00:00 |      322 | D        |
| dave11     | 3     | 2009-10-15 00:00:00 | 2009-10-16 00:00:00 |      323 | D        |
| rond46     | 4     | 2009-12-27 00:00:00 | 2009-12-27 00:00:00 |      432 | E1       |
| drew44     | 1     | 2009-10-18 00:00:00 | 2009-10-17 00:00:00 |      326 | E2       |
| drew44     | 4     | 2009-10-19 00:00:00 | 2009-10-19 00:00:00 |      327 | E2       |
| rond46     | 4     | 2009-10-24 00:00:00 | 2009-10-24 00:00:00 |      328 | E1       |
| rond46     | 1     | 2009-10-25 00:00:00 | 2009-10-24 00:00:00 |      329 | E1       |
| rond46     | 3     | 2009-10-25 00:00:00 | 2009-10-25 00:00:00 |      330 | E1       |
| dave11     | 4     | 2009-10-19 00:00:00 | 2009-10-25 00:00:00 |      331 | D        |
| dave11     | 3     | 2009-10-19 00:00:00 | 2009-10-25 00:00:00 |      332 | D        |
| drew44     | 3     | 2009-10-25 00:00:00 | 2009-10-25 00:00:00 |      333 | D        |
| debbiew9   | 4     | 2009-10-30 00:00:00 | 2009-10-27 00:00:00 |      334 | E2       |
| debbiew9   | 1     | 2009-10-31 00:00:00 | 2009-10-27 00:00:00 |      335 | E2       |
| debbiew9   | 2     | 2009-10-31 00:00:00 | 2009-10-27 00:00:00 |      336 | E2       |
| debbiew9   | 4     | 2009-11-13 00:00:00 | 2009-10-27 00:00:00 |      337 | E2       |
| debbiew9   | 1     | 2009-11-14 00:00:00 | 2009-10-27 00:00:00 |      338 | E2       |
| debbiew9   | 2     | 2009-11-14 00:00:00 | 2009-10-27 00:00:00 |      339 | E2       |
| drew44     | 4     | 2009-10-30 00:00:00 | 2009-10-28 00:00:00 |      340 | D        |
| drew44     | 1     | 2009-10-31 00:00:00 | 2009-10-28 00:00:00 |      341 | D        |
| drew44     | 2     | 2009-10-31 00:00:00 | 2009-10-28 00:00:00 |      342 | D        |
| kristinh40 | 4     | 2009-10-30 00:00:00 | 2009-10-30 00:00:00 |      343 | E1       |
| kristinh40 | 1     | 2009-10-31 00:00:00 | 2009-10-30 00:00:00 |      344 | E1       |
| kristinh40 | 2     | 2009-10-31 00:00:00 | 2009-10-30 00:00:00 |      345 | E1       |
| kristinh40 | 4     | 2009-11-13 00:00:00 | 2009-11-03 00:00:00 |      346 | E1       |
| kristinh40 | 1     | 2009-11-14 00:00:00 | 2009-11-03 00:00:00 |      347 | E1       |
| kristinh40 | 2     | 2009-11-14 00:00:00 | 2009-11-03 00:00:00 |      348 | E1       |
| kristinh40 | 4     | 2009-11-06 00:00:00 | 2009-11-03 00:00:00 |      349 | E2       |
| kristinh40 | 1     | 2009-11-07 00:00:00 | 2009-11-03 00:00:00 |      350 | E2       |
| kristinh40 | 2     | 2009-11-07 00:00:00 | 2009-11-03 00:00:00 |      351 | E2       |
| kristinh40 | 3     | 2009-11-07 00:00:00 | 2009-11-03 00:00:00 |      352 | E2       |
| drew44     | 4     | 2009-11-06 00:00:00 | 2009-11-06 00:00:00 |      353 | D        |
| drew44     | 1     | 2009-11-07 00:00:00 | 2009-11-06 00:00:00 |      354 | D        |
| drew44     | 2     | 2009-11-07 00:00:00 | 2009-11-06 00:00:00 |      355 | D        |
| drew44     | 3     | 2009-11-07 00:00:00 | 2009-11-06 00:00:00 |      356 | D        |
| rond46     | 4     | 2009-11-06 00:00:00 | 2009-11-06 00:00:00 |      357 | E1       |
| rond46     | 1     | 2009-11-07 00:00:00 | 2009-11-06 00:00:00 |      358 | E1       |
| rond46     | 2     | 2009-11-07 00:00:00 | 2009-11-07 00:00:00 |      359 | E1       |
| rond46     | 3     | 2009-11-07 00:00:00 | 2009-11-07 00:00:00 |      360 | E1       |
| drew44     | 4     | 2009-11-13 00:00:00 | 2009-11-15 00:00:00 |      363 | D        |
| drew44     | 1     | 2009-11-14 00:00:00 | 2009-11-15 00:00:00 |      364 | D        |
| drew44     | 2     | 2009-11-14 00:00:00 | 2009-11-15 00:00:00 |      365 | D        |
| drew44     | 3     | 2009-11-14 00:00:00 | 2009-11-15 00:00:00 |      366 | E2       |
| drew44     | 4     | 2009-11-14 00:00:00 | 2009-11-15 00:00:00 |      367 | E2       |
| kristinh40 | 3     | 2009-11-14 00:00:00 | 2009-11-15 00:00:00 |      368 | E1       |
| kristinh40 | 4     | 2009-11-14 00:00:00 | 2009-11-15 00:00:00 |      369 | E1       |
| kristinh40 | 1     | 2009-11-15 00:00:00 | 2009-11-15 00:00:00 |      370 | E1       |
| kristinh40 | 2     | 2009-11-15 00:00:00 | 2009-11-15 00:00:00 |      371 | E1       |
| kristinh40 | 3     | 2009-11-15 00:00:00 | 2009-11-15 00:00:00 |      372 | E1       |
| drew44     | 4     | 2009-11-20 00:00:00 | 2009-11-21 00:00:00 |      373 | E2       |
| drew44     | 1     | 2009-11-21 00:00:00 | 2009-11-21 00:00:00 |      374 | E2       |
| drew44     | 2     | 2009-11-21 00:00:00 | 2009-11-21 00:00:00 |      375 | E2       |
| drew44     | 4     | 2009-11-21 00:00:00 | 2009-11-21 00:00:00 |      376 | E2       |
| kristinh40 | 1     | 2009-11-26 00:00:00 | 2009-11-24 00:00:00 |      377 | E1       |
| kristinh40 | 2     | 2009-11-26 00:00:00 | 2009-11-24 00:00:00 |      378 | E1       |
| kristinh40 | 3     | 2009-11-26 00:00:00 | 2009-11-24 00:00:00 |      379 | E1       |
| kristinh40 | 4     | 2009-11-26 00:00:00 | 2009-11-24 00:00:00 |      380 | E1       |
| kristinh40 | 1     | 2009-11-21 00:00:00 | 2009-11-24 00:00:00 |      381 | E1       |
| kristinh40 | 2     | 2009-11-21 00:00:00 | 2009-11-24 00:00:00 |      382 | E1       |
| kristinh40 | 3     | 2009-11-21 00:00:00 | 2009-11-24 00:00:00 |      383 | E1       |
| kristinh40 | 4     | 2009-11-21 00:00:00 | 2009-11-24 00:00:00 |      384 | E1       |
| drew44     | 4     | 2009-11-26 00:00:00 | 2009-11-25 00:00:00 |      385 | E2       |
| dave11     | 1     | 2009-11-26 00:00:00 | 2009-11-26 00:00:00 |      386 | D        |
| dave11     | 2     | 2009-11-26 00:00:00 | 2009-11-26 00:00:00 |      387 | D        |
| dave11     | 3     | 2009-11-26 00:00:00 | 2009-11-26 00:00:00 |      388 | D        |
| dave11     | 4     | 2009-11-26 00:00:00 | 2009-11-26 00:00:00 |      389 | D        |
| dave11     | 1     | 2009-11-27 00:00:00 | 2009-11-26 00:00:00 |      390 | D        |
| kristinh40 | 1     | 2009-11-27 00:00:00 | 2009-11-27 00:00:00 |      391 | E1       |
| kristinh40 | 2     | 2009-11-27 00:00:00 | 2009-11-27 00:00:00 |      392 | E1       |
| kristinh40 | 3     | 2009-11-27 00:00:00 | 2009-11-27 00:00:00 |      393 | E1       |
| kristinh40 | 4     | 2009-11-27 00:00:00 | 2009-11-27 00:00:00 |      394 | E1       |
| kristinh40 | 1     | 2009-11-28 00:00:00 | 2009-11-27 00:00:00 |      395 | E1       |
| kristinh40 | 2     | 2009-11-28 00:00:00 | 2009-11-27 00:00:00 |      396 | E1       |
| kristinh40 | 3     | 2009-11-28 00:00:00 | 2009-11-27 00:00:00 |      397 | E1       |
| kristinh40 | 4     | 2009-11-28 00:00:00 | 2009-11-27 00:00:00 |      398 | E1       |
| kristinh40 | 1     | 2009-11-29 00:00:00 | 2009-11-27 00:00:00 |      399 | E1       |
| kristinh40 | 2     | 2009-11-29 00:00:00 | 2009-11-27 00:00:00 |      400 | E1       |
| drew44     | 4     | 2009-11-27 00:00:00 | 2009-11-29 00:00:00 |      401 | E2       |
| drew44     | 1     | 2009-11-28 00:00:00 | 2009-11-29 00:00:00 |      402 | D        |
| drew44     | 3     | 2009-11-28 00:00:00 | 2009-11-29 00:00:00 |      403 | D        |
| drew44     | 4     | 2009-11-28 00:00:00 | 2009-11-29 00:00:00 |      404 | D        |
| drew44     | 1     | 2009-11-29 00:00:00 | 2009-11-29 00:00:00 |      405 | D        |
| drew44     | 2     | 2009-11-29 00:00:00 | 2009-11-29 00:00:00 |      406 | D        |
| drew44     | 2     | 2009-11-28 00:00:00 | 2009-11-29 00:00:00 |      407 | D        |
| rond46     | 4     | 2009-12-11 00:00:00 | 2009-11-29 00:00:00 |      408 | E1       |
| rond46     | 1     | 2009-12-12 00:00:00 | 2009-11-29 00:00:00 |      409 | E1       |
| rond46     | 2     | 2009-12-12 00:00:00 | 2009-11-29 00:00:00 |      410 | E1       |
| carold45   | 4     | 2009-12-11 00:00:00 | 2009-11-29 00:00:00 |      411 | E2       |
| carold45   | 1     | 2009-12-12 00:00:00 | 2009-11-29 00:00:00 |      412 | E2       |
| carold45   | 2     | 2009-12-12 00:00:00 | 2009-11-29 00:00:00 |      413 | E2       |
| dawnb12    | 2     | 2009-11-28 00:00:00 | 2009-11-29 00:00:00 |      414 | E2       |
| dawnb12    | 3     | 2009-11-28 00:00:00 | 2009-11-29 00:00:00 |      415 | E2       |
| rond46     | 3     | 2009-12-04 00:00:00 | 2009-12-04 00:00:00 |      416 | E1       |
| rond46     | 4     | 2009-12-04 00:00:00 | 2009-12-04 00:00:00 |      417 | E1       |
| rond46     | 1     | 2009-12-05 00:00:00 | 2009-12-04 00:00:00 |      418 | E1       |
| drew44     | 3     | 2009-12-04 00:00:00 | 2009-12-04 00:00:00 |      419 | D        |
| drew44     | 4     | 2009-12-04 00:00:00 | 2009-12-04 00:00:00 |      420 | D        |
| drew44     | 1     | 2009-12-05 00:00:00 | 2009-12-04 00:00:00 |      421 | D        |
| kristinh40 | 2     | 2009-12-05 00:00:00 | 2009-12-04 00:00:00 |      422 | E2       |
| drew44     | 2     | 2009-12-05 00:00:00 | 2009-12-06 00:00:00 |      423 | D        |
| rond46     | 3     | 2009-12-12 00:00:00 | 2009-12-12 00:00:00 |      424 | E1       |
| rond46     | 4     | 2009-12-12 00:00:00 | 2009-12-12 00:00:00 |      425 | E1       |
| rond46     | 1     | 2009-12-13 00:00:00 | 2009-12-12 00:00:00 |      426 | E1       |
| diane13    | 1     | 2009-12-14 00:00:00 | 2009-12-14 00:00:00 |      427 | E1       |
| diane13    | 2     | 2009-12-14 00:00:00 | 2009-12-14 00:00:00 |      428 | E1       |
| rond46     | 4     | 2009-12-15 00:00:00 | 2009-12-15 00:00:00 |      429 | E1       |
| rond46     | 1     | 2009-12-16 00:00:00 | 2009-12-15 00:00:00 |      430 | E1       |
| rond46     | 1     | 2009-12-21 00:00:00 | 2009-12-21 00:00:00 |      431 | E1       |
| dave11     | 4     | 2009-12-27 00:00:00 | 2009-12-27 00:00:00 |      433 | D        |
| diane13    | 1     | 2009-12-28 00:00:00 | 2009-12-28 00:00:00 |      434 | E1       |
| diane13    | 2     | 2009-12-28 00:00:00 | 2009-12-28 00:00:00 |      435 | E1       |
+------------+-------+---------------------+---------------------+----------+----------+
